TIME           	H+_inf         	Cl-_inf        	DOC_inf        	HCO3-_inf      	H+_UZ          	Cl-_UZ         	DOC_UZ         	HCO3-_UZ       	X-_UZ          	SOC_UZ         	OH-_UZ         	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	DOC_LZ         	HCO3-_LZ       	X-_LZ          	SOC_LZ         	OH-_LZ         	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	DOC_riv        	HCO3-_riv      	X-_riv         	SOC_riv        	OH-_riv        	CO2(aq)_riv    	XDOC_riv       	SOC_rate_UZ            	SOC_rate_LZ            
YYYYMMDD       	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/m2/day             	mol/m2/day             
19831116       	3.90276e-05    	1.66331e-05    	1.66331e-05    	1.66331e-06    	3.29269e-05    	1.63518e-05    	1.88301e-05    	1.79913e-07    	0.0132496      	0.0499853      	3.10729e-10    	1.29503e-05    	3.95418e-07    	2.81959e-05    	1.96855e-05    	1.64634e-05    	4.37859e-08    	0.130907       	0.047492       	3.62797e-10    	2.69942e-06    	3.41572e-06    	2.80983e-05    	1.96471e-05    	1.6452e-05     	7.26828e-10    	9.99974e-21    	1e-20          	3.64054e-10    	4.46547e-08    	2.60741e-25    	-4.83994e-06           	-9.51327e-07           
19831117       	3.90276e-05    	1.66331e-05    	1.66331e-05    	1.66331e-06    	3.29273e-05    	1.63518e-05    	1.88369e-05    	1.8029e-07     	0.0132496      	0.0499853      	3.10725e-10    	1.29777e-05    	3.95561e-07    	2.81325e-05    	1.96414e-05    	1.6421e-05     	4.33511e-08    	0.130907       	0.047492       	3.63619e-10    	2.66658e-06    	3.40691e-06    	2.81532e-05    	1.96855e-05    	1.64634e-05    	6.99935e-10    	9.99974e-21    	1e-20          	3.63348e-10    	4.30859e-08    	2.60921e-25    	-3.95859e-06           	-7.78091e-07           
19831118       	3.90276e-05    	1.66331e-05    	1.66331e-05    	1.66331e-06    	3.29446e-05    	1.63518e-05    	1.91478e-05    	1.97588e-07    	0.0132496      	0.0499852      	3.10562e-10    	1.42303e-05    	4.0209e-07     	2.81896e-05    	1.96802e-05    	1.64753e-05    	4.50387e-08    	0.130907       	0.0474918      	3.62878e-10    	2.77604e-06    	3.41818e-06    	2.80902e-05    	1.96414e-05    	1.6421e-05     	6.94506e-10    	9.99974e-21    	1e-20          	3.64158e-10    	4.26566e-08    	2.60248e-25    	-7.13536e-06           	-1.39368e-06           
19831119       	3.90727e-05    	1.66062e-05    	1.66062e-05    	1.66062e-06    	3.29407e-05    	1.63518e-05    	1.90772e-05    	1.9366e-07     	0.0132496      	0.0499851      	3.106e-10      	1.39456e-05    	4.00606e-07    	2.81255e-05    	1.96362e-05    	1.64231e-05    	4.38564e-08    	0.130907       	0.0474917      	3.6371e-10     	2.69699e-06    	3.40736e-06    	2.81456e-05    	1.96802e-05    	1.64753e-05    	7.20152e-10    	9.99974e-21    	1e-20          	3.63445e-10    	4.43186e-08    	2.61109e-25    	-4.80649e-06           	-9.38803e-07           
19831120       	3.98053e-05    	1.63227e-05    	1.63227e-05    	1.63227e-06    	3.29501e-05    	1.63518e-05    	1.9246e-05     	2.03047e-07    	0.0132496      	0.0499851      	3.10512e-10    	1.46258e-05    	4.04152e-07    	2.8182e-05     	1.96753e-05    	1.64642e-05    	4.45012e-08    	0.130907       	0.0474916      	3.62975e-10    	2.74218e-06    	3.41588e-06    	2.80827e-05    	1.96362e-05    	1.64231e-05    	7.02784e-10    	9.99974e-21    	1e-20          	3.64255e-10    	4.31536e-08    	2.60282e-25    	-6.00009e-06           	-1.16453e-06           
19831121       	3.98837e-05    	1.63061e-05    	1.63061e-05    	1.63061e-06    	3.29483e-05    	1.63518e-05    	1.92141e-05    	2.01272e-07    	0.0132496      	0.049985       	3.10529e-10    	1.44971e-05    	4.03481e-07    	2.81183e-05    	1.96313e-05    	1.64169e-05    	4.36935e-08    	0.130907       	0.0474915      	3.63801e-10    	2.68629e-06    	3.40607e-06    	2.81386e-05    	1.96753e-05    	1.64642e-05    	7.11731e-10    	9.99974e-21    	1e-20          	3.63535e-10    	4.37895e-08    	2.60933e-25    	-4.39231e-06           	-8.52481e-07           
19831122       	3.98837e-05    	1.63061e-05    	1.63061e-05    	1.63061e-06    	3.29439e-05    	1.63518e-05    	1.9135e-05     	1.96878e-07    	0.0132496      	0.049985       	3.1057e-10     	1.41788e-05    	4.01822e-07    	2.81738e-05    	1.96708e-05    	1.64373e-05    	4.27193e-08    	0.130907       	0.0474915      	3.6308e-10     	2.63162e-06    	3.4103e-06     	2.80757e-05    	1.96313e-05    	1.64169e-05    	7.00344e-10    	9.99974e-21    	1e-20          	3.64345e-10    	4.29931e-08    	2.60184e-25    	-2.50529e-06           	-4.83152e-07           
19831123       	3.98837e-05    	1.63061e-05    	1.63061e-05    	1.63061e-06    	3.2953e-05     	1.63518e-05    	1.92991e-05    	2.05998e-07    	0.0132496      	0.049985       	3.10484e-10    	1.48397e-05    	4.05267e-07    	2.81118e-05    	1.96268e-05    	1.64116e-05    	4.35727e-08    	0.130907       	0.0474914      	3.63885e-10    	2.67825e-06    	3.40497e-06    	2.81321e-05    	1.96708e-05    	1.64373e-05    	6.83386e-10    	9.99974e-21    	1e-20          	3.63619e-10    	4.20359e-08    	2.60507e-25    	-4.09817e-06           	-7.90342e-07           
19831124       	3.98837e-05    	1.63061e-05    	1.63061e-05    	1.63061e-06    	3.296e-05      	1.63518e-05    	1.94241e-05    	2.12943e-07    	0.0132496      	0.0499849      	3.10419e-10    	1.53432e-05    	4.07891e-07    	2.81692e-05    	1.96666e-05    	1.64504e-05    	4.39939e-08    	0.130907       	0.0474913      	3.63139e-10    	2.70969e-06    	3.41302e-06    	2.80693e-05    	1.96268e-05    	1.64116e-05    	6.98564e-10    	9.99974e-21    	1e-20          	3.64428e-10    	4.28742e-08    	2.601e-25      	-4.87357e-06           	-9.33888e-07           
19831125       	3.98837e-05    	1.63061e-05    	1.63061e-05    	1.63061e-06    	4.33184e-05    	2.00333e-05    	2.25679e-05    	1.46684e-07    	0.0132495      	0.0499848      	2.36191e-10    	1.38906e-05    	4.73907e-07    	2.82751e-05    	1.96998e-05    	1.65139e-05    	4.66573e-08    	0.130907       	0.0474911      	3.61783e-10    	2.88451e-06    	3.42619e-06    	3.06765e-05    	1.78385e-05    	1.80904e-05    	2.01515e-09    	9.99971e-21    	1e-20          	3.33487e-10    	1.35154e-07    	2.86706e-25    	-1.42684e-05           	-1.75481e-06           
19831126       	4.04063e-05    	1.61094e-05    	1.61094e-05    	1.61094e-06    	3.41298e-05    	1.57694e-05    	1.77692e-05    	1.46607e-07    	0.0132496      	0.0499847      	3.00235e-10    	1.09218e-05    	3.7314e-07     	2.8221e-05     	1.96325e-05    	1.64406e-05    	4.52865e-08    	0.130907       	0.047491       	3.62483e-10    	2.79436e-06    	3.411e-06      	3.81363e-05    	1.99209e-05    	2.05272e-05    	1.34023e-09    	9.99967e-21    	1e-20          	2.6854e-10     	1.11627e-07    	3.25325e-25    	-1.11368e-05           	-1.10998e-06           
19831127       	4.0562e-05     	1.6043e-05     	1.6043e-05     	1.6043e-06     	3.40982e-05    	1.57618e-05    	1.74849e-05    	1.31555e-07    	0.0132496      	0.0499846      	3.00075e-10    	9.80565e-06    	3.6717e-07     	2.82867e-05    	1.96491e-05    	1.64367e-05    	4.3858e-08     	0.130907       	0.047491       	3.61635e-10    	2.71256e-06    	3.41019e-06    	3.16531e-05    	1.73206e-05    	1.72357e-05    	1.50887e-09    	9.99973e-21    	1e-20          	3.23215e-10    	1.04415e-07    	2.73161e-25    	-3.86961e-06           	-4.41515e-07           
19831128       	4.0562e-05     	1.6043e-05     	1.6043e-05     	1.6043e-06     	3.41155e-05    	1.57705e-05    	1.7466e-05     	1.30016e-07    	0.0132496      	0.0499846      	2.99922e-10    	9.69592e-06    	3.66773e-07    	2.83539e-05    	1.96656e-05    	1.64525e-05    	4.39432e-08    	0.130907       	0.0474909      	3.60783e-10    	2.72425e-06    	3.41346e-06    	3.12051e-05    	1.76384e-05    	1.69789e-05    	1.28887e-09    	9.99973e-21    	1e-20          	3.27851e-10    	8.79295e-08    	2.6909e-25     	-2.57515e-06           	-3.34606e-07           
19831129       	4.0562e-05     	1.6043e-05     	1.6043e-05     	1.6043e-06     	3.41145e-05    	1.57696e-05    	1.74847e-05    	1.31079e-07    	0.0132496      	0.0499846      	2.99931e-10    	9.77489e-06    	3.67166e-07    	2.83009e-05    	1.95986e-05    	1.64025e-05    	4.43336e-08    	0.130907       	0.0474909      	3.61461e-10    	2.74329e-06    	3.40308e-06    	3.06605e-05    	1.80534e-05    	1.6872e-05     	1.16956e-09    	9.99973e-21    	1e-20          	3.33669e-10    	7.83982e-08    	2.67396e-25    	-2.31096e-06           	-3.41444e-07           
19831130       	4.06072e-05    	1.6046e-05     	1.6046e-05     	1.6046e-06     	3.41125e-05    	1.57661e-05    	1.75815e-05    	1.36498e-07    	0.0132496      	0.0499846      	2.99948e-10    	1.01784e-05    	3.69199e-07    	2.83682e-05    	1.96149e-05    	1.64286e-05    	4.52244e-08    	0.130907       	0.0474908      	3.60598e-10    	2.80511e-06    	3.40851e-06    	2.98747e-05    	1.85176e-05    	1.6708e-05     	1.03779e-09    	9.99974e-21    	1e-20          	3.42432e-10    	6.77851e-08    	2.64797e-25    	-3.2108e-06            	-5.32081e-07           
19831201       	4.06431e-05    	1.60232e-05    	1.60232e-05    	1.60232e-06    	3.41305e-05    	1.57751e-05    	1.75656e-05    	1.35105e-07    	0.0132496      	0.0499845      	2.99791e-10    	1.00798e-05    	3.68865e-07    	2.84346e-05    	1.96313e-05    	1.64433e-05    	4.52323e-08    	0.130907       	0.0474908      	3.59761e-10    	2.81214e-06    	3.41154e-06    	2.89231e-05    	1.92072e-05    	1.65508e-05    	8.54525e-10    	9.99974e-21    	1e-20          	3.53689e-10    	5.40386e-08    	2.62306e-25    	-2.10846e-06           	-3.89506e-07           
19831202       	4.06999e-05    	1.5987e-05     	1.5987e-05     	1.5987e-06     	3.41418e-05    	1.57751e-05    	1.77761e-05    	1.46427e-07    	0.0132496      	0.0499845      	2.99693e-10    	1.09282e-05    	3.73285e-07    	2.84328e-05    	1.96153e-05    	1.64487e-05    	4.66332e-08    	0.130907       	0.0474907      	3.59787e-10    	2.89902e-06    	3.41267e-06    	2.83904e-05    	1.96313e-05    	1.64433e-05    	7.17126e-10    	9.99974e-21    	1e-20          	3.6032e-10     	4.45152e-08    	2.60602e-25    	-4.3318e-06            	-8.4073e-07            
19831203       	4.08789e-05    	1.59353e-05    	1.59353e-05    	1.59353e-06    	3.41585e-05    	1.57751e-05    	1.80874e-05    	1.63158e-07    	0.0132496      	0.0499844      	2.99547e-10    	1.21827e-05    	3.79822e-07    	2.8371e-05     	1.95715e-05    	1.64335e-05    	4.82826e-08    	0.130907       	0.0474906      	3.6057e-10     	2.99503e-06    	3.40952e-06    	2.83872e-05    	1.96153e-05    	1.64487e-05    	7.39416e-10    	9.99974e-21    	1e-20          	3.60359e-10    	4.58938e-08    	2.60688e-25    	-7.43825e-06           	-1.44364e-06           
19831204       	4.08789e-05    	1.59353e-05    	1.59353e-05    	1.59353e-06    	3.41621e-05    	1.57751e-05    	1.81537e-05    	1.66722e-07    	0.0132496      	0.0499843      	2.99516e-10    	1.24501e-05    	3.81215e-07    	2.84276e-05    	1.96108e-05    	1.64625e-05    	4.79756e-08    	0.130907       	0.0474904      	3.59847e-10    	2.98197e-06    	3.41553e-06    	2.83238e-05    	1.95715e-05    	1.64335e-05    	7.67246e-10    	9.99974e-21    	1e-20          	3.61162e-10    	4.75153e-08    	2.60447e-25    	-6.7973e-06            	-1.31087e-06           
19831205       	4.11266e-05    	1.58376e-05    	1.58376e-05    	1.58376e-06    	3.41674e-05    	1.57751e-05    	1.82529e-05    	1.72048e-07    	0.0132496      	0.0499843      	2.9947e-10     	1.28499e-05    	3.83297e-07    	2.83642e-05    	1.9567e-05     	1.64257e-05    	4.7971e-08     	0.130907       	0.0474903      	3.60656e-10    	2.975e-06      	3.4079e-06     	2.83808e-05    	1.96108e-05    	1.64625e-05    	7.60871e-10    	9.99974e-21    	1e-20          	3.60441e-10    	4.72147e-08    	2.60907e-25    	-6.70371e-06           	-1.29282e-06           
19831206       	4.12148e-05    	1.58111e-05    	1.58111e-05    	1.58111e-06    	3.41662e-05    	1.57751e-05    	1.82308e-05    	1.7086e-07     	0.0132496      	0.0499842      	2.99481e-10    	1.27606e-05    	3.82833e-07    	2.84209e-05    	1.96067e-05    	1.64483e-05    	4.71523e-08    	0.130907       	0.0474902      	3.59932e-10    	2.93011e-06    	3.41259e-06    	2.83174e-05    	1.9567e-05     	1.64257e-05    	7.62466e-10    	9.99974e-21    	1e-20          	3.61244e-10    	4.72086e-08    	2.60324e-25    	-5.08046e-06           	-9.73523e-07           
19831207       	4.12148e-05    	1.58111e-05    	1.58111e-05    	1.58111e-06    	3.41675e-05    	1.57751e-05    	1.82541e-05    	1.72112e-07    	0.0132496      	0.0499842      	2.9947e-10     	1.28546e-05    	3.83322e-07    	2.83572e-05    	1.9563e-05     	1.64071e-05    	4.68113e-08    	0.130907       	0.0474901      	3.60745e-10    	2.90237e-06    	3.40405e-06    	2.83748e-05    	1.96067e-05    	1.64483e-05    	7.47967e-10    	9.99974e-21    	1e-20          	3.60516e-10    	4.64044e-08    	2.60682e-25    	-4.3619e-06            	-8.35832e-07           
19831208       	4.1365e-05     	1.57436e-05    	1.57436e-05    	1.57436e-06    	3.41755e-05    	1.57751e-05    	1.84043e-05    	1.80179e-07    	0.0132496      	0.0499841      	2.99399e-10    	1.34603e-05    	3.86478e-07    	2.84157e-05    	1.96031e-05    	1.6448e-05     	4.73689e-08    	0.130907       	0.04749        	3.59996e-10    	2.94304e-06    	3.41253e-06    	2.83115e-05    	1.9563e-05     	1.64071e-05    	7.44184e-10    	9.99974e-21    	1e-20          	3.61318e-10    	4.60671e-08    	2.60029e-25    	-5.40748e-06           	-1.02955e-06           
19831209       	4.20801e-05    	1.54769e-05    	1.54769e-05    	1.54769e-06    	3.4171e-05     	1.57751e-05    	1.83208e-05    	1.75697e-07    	0.0132496      	0.0499841      	2.99439e-10    	1.31237e-05    	3.84724e-07    	2.83514e-05    	1.95593e-05    	1.63973e-05    	4.62891e-08    	0.130907       	0.04749        	3.60818e-10    	2.8694e-06     	3.40199e-06    	2.83695e-05    	1.96031e-05    	1.6448e-05     	7.51541e-10    	9.99974e-21    	1e-20          	3.60584e-10    	4.66174e-08    	2.60678e-25    	-3.26018e-06           	-6.2072e-07            
19831210       	4.20801e-05    	1.54769e-05    	1.54769e-05    	1.54769e-06    	3.4165e-05     	1.57751e-05    	1.82081e-05    	1.69641e-07    	0.0132496      	0.0499841      	2.99492e-10    	1.26691e-05    	3.82356e-07    	2.84088e-05    	1.95998e-05    	1.64172e-05    	4.52198e-08    	0.130907       	0.0474899      	3.60083e-10    	2.80884e-06    	3.40613e-06    	2.83062e-05    	1.95593e-05    	1.63973e-05    	7.36016e-10    	9.99974e-21    	1e-20          	3.61386e-10    	4.55531e-08    	2.59873e-25    	-1.16874e-06           	-2.2109e-07            
19831211       	4.21623e-05    	1.54505e-05    	1.54505e-05    	1.54505e-06    	3.41694e-05    	1.57751e-05    	1.8291e-05     	1.74092e-07    	0.0132496      	0.0499841      	2.99452e-10    	1.30033e-05    	3.84097e-07    	2.8346e-05     	1.95561e-05    	1.63862e-05    	4.56536e-08    	0.130907       	0.0474899      	3.60886e-10    	2.82948e-06    	3.39971e-06    	2.83647e-05    	1.95998e-05    	1.64172e-05    	7.17562e-10    	9.99974e-21    	1e-20          	3.60644e-10    	4.45022e-08    	2.60188e-25    	-1.99301e-06           	-3.77018e-07           
19831212       	4.21623e-05    	1.54505e-05    	1.54505e-05    	1.54505e-06    	3.4172e-05     	1.57751e-05    	1.83393e-05    	1.76687e-07    	0.0132496      	0.049984       	2.9943e-10     	1.31981e-05    	3.85112e-07    	2.84052e-05    	1.95969e-05    	1.6422e-05     	4.57741e-08    	0.130907       	0.0474899      	3.60129e-10    	2.84291e-06    	3.40713e-06    	2.83014e-05    	1.95561e-05    	1.63862e-05    	7.2603e-10     	9.99974e-21    	1e-20          	3.61446e-10    	4.49275e-08    	2.59698e-25    	-2.21139e-06           	-4.15626e-07           
19831213       	4.21836e-05    	1.54359e-05    	1.54359e-05    	1.54359e-06    	3.4177e-05     	1.57751e-05    	1.84309e-05    	1.81604e-07    	0.0132496      	0.049984       	2.99387e-10    	1.35673e-05    	3.87036e-07    	2.83424e-05    	1.95532e-05    	1.63905e-05    	4.61637e-08    	0.130907       	0.0474898      	3.60931e-10    	2.86073e-06    	3.4006e-06     	2.83606e-05    	1.95969e-05    	1.6422e-05     	7.26463e-10    	9.99974e-21    	1e-20          	3.60697e-10    	4.50477e-08    	2.60265e-25    	-2.93824e-06           	-5.52236e-07           
19831214       	4.21836e-05    	1.54359e-05    	1.54359e-05    	1.54359e-06    	3.41859e-05    	1.57751e-05    	1.85981e-05    	1.90574e-07    	0.0132496      	0.049984       	2.99309e-10    	1.42412e-05    	3.90547e-07    	2.84029e-05    	1.95944e-05    	1.64356e-05    	4.69711e-08    	0.130907       	0.0474897      	3.60158e-10    	2.91701e-06    	3.40996e-06    	2.82973e-05    	1.95532e-05    	1.63905e-05    	7.34247e-10    	9.99974e-21    	1e-20          	3.61498e-10    	4.54295e-08    	2.59766e-25    	-4.48451e-06           	-8.37389e-07           
19831215       	4.21836e-05    	1.54359e-05    	1.54359e-05    	1.54359e-06    	3.43327e-05    	1.57684e-05    	1.89145e-05    	2.07105e-07    	0.0132496      	0.0499839      	2.98029e-10    	1.55429e-05    	3.97191e-07    	2.8379e-05     	1.95679e-05    	1.64427e-05    	4.91961e-08    	0.130907       	0.0474896      	3.60466e-10    	3.05259e-06    	3.41143e-06    	2.8357e-05     	1.95944e-05    	1.64356e-05    	7.45551e-10    	9.99974e-21    	1e-20          	3.60741e-10    	4.62256e-08    	2.60481e-25    	-8.42659e-06           	-1.57349e-06           
19831216       	4.21836e-05    	1.54359e-05    	1.54359e-05    	1.54359e-06    	3.43281e-05    	1.57684e-05    	1.8828e-05     	2.02489e-07    	0.0132496      	0.0499838      	2.98075e-10    	1.51942e-05    	3.95375e-07    	2.84379e-05    	1.96096e-05    	1.64594e-05    	4.77949e-08    	0.130907       	0.0474895      	3.59717e-10    	2.97181e-06    	3.41488e-06    	2.8331e-05     	1.95679e-05    	1.64427e-05    	7.81569e-10    	9.99974e-21    	1e-20          	3.61071e-10    	4.84146e-08    	2.60594e-25    	-5.63707e-06           	-1.04575e-06           
19831217       	4.21836e-05    	1.54359e-05    	1.54359e-05    	1.54359e-06    	3.4328e-05     	1.57684e-05    	1.88261e-05    	2.02384e-07    	0.0132496      	0.0499838      	2.98075e-10    	1.51863e-05    	3.95333e-07    	2.83741e-05    	1.95659e-05    	1.64155e-05    	4.72388e-08    	0.130907       	0.0474894      	3.6053e-10     	2.93062e-06    	3.40577e-06    	2.83912e-05    	1.96096e-05    	1.64594e-05    	7.5773e-10     	9.99974e-21    	1e-20          	3.60308e-10    	4.70371e-08    	2.60857e-25    	-4.48449e-06           	-8.31929e-07           
19831218       	4.22697e-05    	1.54064e-05    	1.54064e-05    	1.54064e-06    	3.43324e-05    	1.57684e-05    	1.89087e-05    	2.06798e-07    	0.0132496      	0.0499837      	2.98037e-10    	1.55195e-05    	3.97069e-07    	2.84351e-05    	1.9608e-05     	1.6452e-05     	4.73363e-08    	0.130907       	0.0474893      	3.59752e-10    	2.94301e-06    	3.41335e-06    	2.8328e-05     	1.95659e-05    	1.64155e-05    	7.5055e-10     	9.99974e-21    	1e-20          	3.61108e-10    	4.64883e-08    	2.60161e-25    	-4.64263e-06           	-8.55632e-07           
